StoreNo,StationAddress,BusDate,DayName,Week,Month,Period,Year,Account,RetailPrice,SalesUnits,GrossProfit,RawMargin
0000,The site,2021-03-24,Wed,13,Mar,2021-03,2021,3Premium,3.3590,895.26,690.57,0.7714
0000,The site,2021-03-24,Wed,13,Mar,2021-03,2021,1Regular,2.7590,6874.88,2446.10,0.3558
0000,The site,2021-03-25,Thu,13,Mar,2021-03,2021,2Mid-Grade,3.2590,477.37,364.24,0.7630
0000,The site,2021-03-25,Thu,13,Mar,2021-03,2021,3Premium,3.3590,1254.13,958.24,0.7641
0000,The site,2021-03-25,Thu,13,Mar,2021-03,2021,1Regular,2.7590,7628.90,2728.86,0.3577
0000,The site,2021-03-26,Fri,13,Mar,2021-03,2021,2Mid-Grade,3.2590,600.02,480.15,0.8002
0000,The site,2021-03-26,Fri,13,Mar,2021-03,2021,3Premium,3.3590,1404.77,1096.75,0.7807
0000,The site,2021-03-26,Fri,13,Mar,2021-03,2021,1Regular,2.7590,9006.10,3191.87,0.3544
0000,The site,2021-03-27,Sat,13,Mar,2021-03,2021,2Mid-Grade,3.2590,598.64,455.53,0.7609
0000,The site,2021-03-27,Sat,13,Mar,2021-03,2021,3Premium,3.3590,1518.88,1174.20,0.7731
0000,The site,2021-03-27,Sat,13,Mar,2021-03,2021,1Regular,2.7590,9289.01,2924.56,0.3148
0000,The site,2021-03-28,Sun,14,Mar,2021-03,2021,2Mid-Grade,3.2590,497.20,379.53,0.7633
0000,The site,2021-03-28,Sun,14,Mar,2021-03,2021,3Premium,3.3590,1364.83,1059.04,0.7760
0000,The site,2021-03-28,Sun,14,Mar,2021-03,2021,1Regular,2.7590,8455.56,2579.37,0.3051
0000,The site,2021-03-29,Mon,14,Mar,2021-03,2021,2Mid-Grade,3.2590,455.87,347.93,0.7632
0000,The site,2021-03-29,Mon,14,Mar,2021-03,2021,3Premium,3.3590,1250.35,958.08,0.7662
0000,The site,2021-03-29,Mon,14,Mar,2021-03,2021,1Regular,2.7590,7906.40,2411.77,0.3050
0000,The site,2021-03-30,Tue,14,Mar,2021-03,2021,2Mid-Grade,3.2590,519.40,388.54,0.7481
0000,The site,2021-03-30,Tue,14,Mar,2021-03,2021,3Premium,3.3590,1090.19,826.67,0.7583
0000,The site,2021-03-30,Tue,14,Mar,2021-03,2021,1Regular,2.7590,7552.82,2172.67,0.2877
0000,The site,2021-03-31,Wed,14,Mar,2021-03,2021,2Mid-Grade,3.2590,484.01,352.75,0.7288
0000,The site,2021-03-31,Wed,14,Mar,2021-03,2021,3Premium,3.3590,1153.56,854.97,0.7412
0000,The site,2021-03-31,Wed,14,Mar,2021-03,2021,1Regular,2.7590,7056.99,1996.06,0.2828
0000,The site,2021-04-01,Thu,14,Apr,2021-04,2021,2Mid-Grade,3.2590,287.55,203.73,0.7085
0000,The site,2021-04-01,Thu,14,Apr,2021-04,2021,3Premium,3.3590,1242.83,895.76,0.7207
0000,The site,2021-04-01,Thu,14,Apr,2021-04,2021,1Regular,2.7590,8104.95,2048.37,0.2527
0000,The site,2021-04-02,Fri,14,Apr,2021-04,2021,1Regular,2.6990,9276.56,2009.26,0.2166
0000,The site,2021-04-02,Fri,14,Apr,2021-04,2021,2Mid-Grade,3.1990,630.34,403.50,0.6401
0000,The site,2021-04-02,Fri,14,Apr,2021-04,2021,3Premium,3.2990,1332.62,920.62,0.6908
0000,The site,2021-04-03,Sat,14,Apr,2021-04,2021,1Regular,2.6990,9926.73,1966.61,0.1981
0000,The site,2021-04-03,Sat,14,Apr,2021-04,2021,2Mid-Grade,3.1990,622.15,402.18,0.6464
0000,The site,2021-04-03,Sat,14,Apr,2021-04,2021,3Premium,3.2990,1869.79,1259.78,0.6738
0000,The site,2021-04-04,Sun,15,Apr,2021-04,2021,1Regular,2.6990,8538.77,1704.64,0.1996
0000,The site,2021-04-04,Sun,15,Apr,2021-04,2021,2Mid-Grade,3.1990,376.18,249.31,0.6627
0000,The site,2021-04-04,Sun,15,Apr,2021-04,2021,3Premium,3.2990,1493.10,1019.86,0.6830
0000,The site,2021-04-05,Mon,15,Apr,2021-04,2021,1Regular,2.6990,8221.26,1530.26,0.1861
0000,The site,2021-04-05,Mon,15,Apr,2021-04,2021,2Mid-Grade,3.1990,454.51,284.48,0.6259
0000,The site,2021-04-05,Mon,15,Apr,2021-04,2021,3Premium,3.2990,1146.89,775.26,0.6760
0000,The site,2021-04-06,Tue,15,Apr,2021-04,2021,1Regular,2.6990,7807.29,1594.31,0.2042
0000,The site,2021-04-06,Tue,15,Apr,2021-04,2021,2Mid-Grade,3.1990,496.15,330.09,0.6653
0000,The site,2021-04-06,Tue,15,Apr,2021-04,2021,3Premium,3.2990,987.58,679.73,0.6883
0000,The site,2021-04-07,Wed,15,Apr,2021-04,2021,1Regular,2.6990,7777.45,1660.74,0.2135
0000,The site,2021-04-07,Wed,15,Apr,2021-04,2021,2Mid-Grade,3.1990,488.19,325.48,0.6667
0000,The site,2021-04-07,Wed,15,Apr,2021-04,2021,3Premium,3.2990,1192.25,816.70,0.6850
0000,The site,2021-04-08,Thu,15,Apr,2021-04,2021,1Regular,2.6990,7853.87,1704.96,0.2171
0000,The site,2021-04-08,Thu,15,Apr,2021-04,2021,2Mid-Grade,3.1990,444.16,299.55,0.6744
0000,The site,2021-04-08,Thu,15,Apr,2021-04,2021,3Premium,3.2990,1227.04,839.05,0.6838
0000,The site,2021-04-09,Fri,15,Apr,2021-04,2021,1Regular,2.6990,8812.22,1946.93,0.2209
0000,The site,2021-04-09,Fri,15,Apr,2021-04,2021,2Mid-Grade,3.1990,372.14,249.67,0.6709
0000,The site,2021-04-09,Fri,15,Apr,2021-04,2021,3Premium,3.2990,1152.64,788.60,0.6842
0000,The site,2021-04-10,Sat,15,Apr,2021-04,2021,1Regular,2.6990,10239.40,2260.23,0.2207
0000,The site,2021-04-10,Sat,15,Apr,2021-04,2021,2Mid-Grade,3.1990,599.73,399.11,0.6655
0000,The site,2021-04-10,Sat,15,Apr,2021-04,2021,3Premium,3.2990,1448.86,971.64,0.6706
0000,The site,2021-04-11,Sun,16,Apr,2021-04,2021,1Regular,2.6990,9214.82,2054.78,0.2230
0000,The site,2021-04-11,Sun,16,Apr,2021-04,2021,2Mid-Grade,3.1990,672.02,444.21,0.6610
0000,The site,2021-04-11,Sun,16,Apr,2021-04,2021,3Premium,3.2990,1574.25,1048.09,0.6658
0000,The site,2021-04-12,Mon,16,Apr,2021-04,2021,1Regular,2.6990,8172.40,1801.05,0.2204
0000,The site,2021-04-12,Mon,16,Apr,2021-04,2021,2Mid-Grade,3.1990,412.73,276.26,0.6693
0000,The site,2021-04-12,Mon,16,Apr,2021-04,2021,3Premium,3.2990,1085.33,719.32,0.6628
0000,The site,2021-04-13,Tue,16,Apr,2021-04,2021,1Regular,2.6990,7576.22,1630.67,0.2152
0000,The site,2021-04-13,Tue,16,Apr,2021-04,2021,2Mid-Grade,3.1990,511.38,341.97,0.6687
0000,The site,2021-04-13,Tue,16,Apr,2021-04,2021,3Premium,3.2990,1137.64,754.37,0.6631
0000,The site,2021-04-14,Wed,16,Apr,2021-04,2021,1Regular,2.6990,7406.53,1576.15,0.2128
0000,The site,2021-04-14,Wed,16,Apr,2021-04,2021,2Mid-Grade,3.1990,288.73,191.46,0.6631
0000,The site,2021-04-14,Wed,16,Apr,2021-04,2021,3Premium,3.2990,1087.33,707.60,0.6508
0000,The site,2021-04-15,Thu,16,Apr,2021-04,2021,1Regular,2.6990,7892.76,1569.03,0.1988
0000,The site,2021-04-15,Thu,16,Apr,2021-04,2021,2Mid-Grade,3.1990,395.49,250.22,0.6327
0000,The site,2021-04-15,Thu,16,Apr,2021-04,2021,3Premium,3.2990,1342.65,857.48,0.6386
0000,The site,2021-04-16,Fri,16,Apr,2021-04,2021,1Regular,2.6990,8403.65,1690.77,0.2012
0000,The site,2021-04-16,Fri,16,Apr,2021-04,2021,2Mid-Grade,3.1990,641.49,415.77,0.6481
0000,The site,2021-04-16,Fri,16,Apr,2021-04,2021,3Premium,3.2990,1473.52,926.00,0.6284
0000,The site,2021-04-17,Sat,16,Apr,2021-04,2021,1Regular,2.6990,9959.89,1783.36,0.1791
0000,The site,2021-04-17,Sat,16,Apr,2021-04,2021,2Mid-Grade,3.1990,539.14,341.87,0.6341
0000,The site,2021-04-17,Sat,16,Apr,2021-04,2021,3Premium,3.2990,1938.29,1243.19,0.6414
0000,The site,2021-04-18,Sun,17,Apr,2021-04,2021,1Regular,2.6990,9216.57,1536.89,0.1668
0000,The site,2021-04-18,Sun,17,Apr,2021-04,2021,2Mid-Grade,3.1990,403.23,247.91,0.6148
0000,The site,2021-04-18,Sun,17,Apr,2021-04,2021,3Premium,3.2990,1490.46,898.55,0.6029
0000,The site,2021-04-19,Mon,17,Apr,2021-04,2021,1Regular,2.6990,8050.68,1364.67,0.1695
0000,The site,2021-04-19,Mon,17,Apr,2021-04,2021,2Mid-Grade,3.1990,372.21,228.29,0.6133
0000,The site,2021-04-19,Mon,17,Apr,2021-04,2021,3Premium,3.2990,1188.89,723.21,0.6083
0000,The site,2021-04-20,Tue,17,Apr,2021-04,2021,1Regular,2.6990,7514.92,1211.73,0.1612
0000,The site,2021-04-20,Tue,17,Apr,2021-04,2021,2Mid-Grade,3.1990,446.87,269.78,0.6037
0000,The site,2021-04-20,Tue,17,Apr,2021-04,2021,3Premium,3.2990,1165.87,688.58,0.5906
0000,The site,2021-04-21,Wed,17,Apr,2021-04,2021,1Regular,2.6990,8608.54,1403.69,0.1631
0000,The site,2021-04-21,Wed,17,Apr,2021-04,2021,2Mid-Grade,3.1990,539.36,320.28,0.5938
0000,The site,2021-04-21,Wed,17,Apr,2021-04,2021,3Premium,3.2990,1138.94,664.67,0.5836
0000,The site,2021-04-22,Thu,17,Apr,2021-04,2021,1Regular,2.6990,8394.55,1500.04,0.1787
0000,The site,2021-04-22,Thu,17,Apr,2021-04,2021,2Mid-Grade,3.1990,508.56,312.63,0.6147
0000,The site,2021-04-22,Thu,17,Apr,2021-04,2021,3Premium,3.2990,1266.87,746.72,0.5894
0000,The site,2021-04-23,Fri,17,Apr,2021-04,2021,1Regular,2.6990,8937.72,1658.26,0.1855
0000,The site,2021-04-23,Fri,17,Apr,2021-04,2021,2Mid-Grade,3.1990,583.85,359.09,0.6150
0000,The site,2021-04-23,Fri,17,Apr,2021-04,2021,3Premium,3.2990,1716.35,1008.90,0.5878
0000,The site,2021-04-24,Sat,17,Apr,2021-04,2021,1Regular,2.6990,9166.39,1616.60,0.1764
0000,The site,2021-04-24,Sat,17,Apr,2021-04,2021,2Mid-Grade,3.1990,457.70,282.58,0.6174
0000,The site,2021-04-24,Sat,17,Apr,2021-04,2021,3Premium,3.2990,1546.96,917.13,0.5929
0000,The site,2021-04-25,Sun,18,Apr,2021-04,2021,1Regular,2.6990,8621.63,1486.47,0.1724
0000,The site,2021-04-25,Sun,18,Apr,2021-04,2021,2Mid-Grade,3.1990,584.79,356.03,0.6088
0000,The site,2021-04-25,Sun,18,Apr,2021-04,2021,3Premium,3.2990,1496.01,889.11,0.5943
0000,The site,2021-04-26,Mon,18,Apr,2021-04,2021,1Regular,2.6990,7860.45,1364.92,0.1736
0000,The site,2021-04-26,Mon,18,Apr,2021-04,2021,2Mid-Grade,3.1990,459.29,280.89,0.6116
0000,The site,2021-04-26,Mon,18,Apr,2021-04,2021,3Premium,3.2990,1210.74,710.77,0.5871
0000,The site,2021-04-27,Tue,18,Apr,2021-04,2021,1Regular,2.6990,8361.98,1487.58,0.1779
0000,The site,2021-04-27,Tue,18,Apr,2021-04,2021,2Mid-Grade,3.1990,443.71,270.98,0.6107
0000,The site,2021-04-27,Tue,18,Apr,2021-04,2021,3Premium,3.2990,1243.46,731.77,0.5885
0000,The site,2021-04-28,Wed,18,Apr,2021-04,2021,1Regular,2.6990,8830.48,1498.10,0.1697
0000,The site,2021-04-28,Wed,18,Apr,2021-04,2021,2Mid-Grade,3.1990,537.84,324.01,0.6024
0000,The site,2021-04-28,Wed,18,Apr,2021-04,2021,3Premium,3.2990,1219.68,706.88,0.5796
0000,The site,2021-04-29,Thu,18,Apr,2021-04,2021,1Regular,2.6990,8279.11,1249.68,0.1509
0000,The site,2021-04-29,Thu,18,Apr,2021-04,2021,2Mid-Grade,3.1990,502.61,296.49,0.5899
0000,The site,2021-04-29,Thu,18,Apr,2021-04,2021,3Premium,3.2990,1415.52,798.78,0.5643
0000,The site,2021-04-30,Fri,18,Apr,2021-04,2021,1Regular,2.6990,8992.06,1137.45,0.1265
0000,The site,2021-04-30,Fri,18,Apr,2021-04,2021,2Mid-Grade,3.1990,441.60,253.32,0.5736
0000,The site,2021-04-30,Fri,18,Apr,2021-04,2021,3Premium,3.2990,1847.56,1044.71,0.5655
0000,The site,2021-05-01,Sat,18,May,2021-05,2021,1Regular,2.6990,10711.10,1415.52,0.1322
0000,The site,2021-05-01,Sat,18,May,2021-05,2021,2Mid-Grade,3.1990,531.99,298.33,0.5608
0000,The site,2021-05-01,Sat,18,May,2021-05,2021,3Premium,3.2990,1743.56,936.91,0.5374
0000,The site,2021-05-02,Sun,19,May,2021-05,2021,1Regular,2.6990,9734.46,1329.39,0.1366
0000,The site,2021-05-02,Sun,19,May,2021-05,2021,2Mid-Grade,3.1990,516.00,291.11,0.5642
0000,The site,2021-05-02,Sun,19,May,2021-05,2021,3Premium,3.2990,1832.76,1000.46,0.5459
0000,The site,2021-05-03,Mon,19,May,2021-05,2021,1Regular,2.6990,7773.13,1041.71,0.1340
0000,The site,2021-05-03,Mon,19,May,2021-05,2021,2Mid-Grade,3.1990,389.29,221.82,0.5698
0000,The site,2021-05-03,Mon,19,May,2021-05,2021,3Premium,3.2990,1248.99,687.82,0.5507
0000,The site,2021-05-04,Tue,19,May,2021-05,2021,1Regular,2.6990,7844.14,976.93,0.1245
0000,The site,2021-05-04,Tue,19,May,2021-05,2021,2Mid-Grade,3.1990,595.75,335.97,0.5639
0000,The site,2021-05-04,Tue,19,May,2021-05,2021,3Premium,3.2990,1189.79,642.30,0.5398
0000,The site,2021-05-05,Wed,19,May,2021-05,2021,1Regular,2.7790,7893.28,1341.07,0.1699
0000,The site,2021-05-05,Wed,19,May,2021-05,2021,2Mid-Grade,3.2790,633.87,384.42,0.6065
0000,The site,2021-05-05,Wed,19,May,2021-05,2021,3Premium,3.3790,1158.30,690.95,0.5965
0000,The site,2021-05-06,Thu,19,May,2021-05,2021,1Regular,2.7790,8221.51,1270.31,0.1545
0000,The site,2021-05-06,Thu,19,May,2021-05,2021,2Mid-Grade,3.2790,594.78,357.78,0.6015
0000,The site,2021-05-06,Thu,19,May,2021-05,2021,3Premium,3.3790,1349.67,793.79,0.5881
0000,The site,2021-05-07,Fri,19,May,2021-05,2021,1Regular,2.7790,9424.94,1513.93,0.1606
0000,The site,2021-05-07,Fri,19,May,2021-05,2021,2Mid-Grade,3.2790,603.35,365.44,0.6057
0000,The site,2021-05-07,Fri,19,May,2021-05,2021,3Premium,3.3790,1265.66,747.02,0.5902
0000,The site,2021-05-08,Sat,19,May,2021-05,2021,1Regular,2.7790,10541.48,1726.11,0.1637
0000,The site,2021-05-08,Sat,19,May,2021-05,2021,2Mid-Grade,3.2790,442.83,266.46,0.6017
0000,The site,2021-05-08,Sat,19,May,2021-05,2021,3Premium,3.3790,2064.19,1193.88,0.5784
0000,The site,2021-05-09,Sun,20,May,2021-05,2021,1Regular,2.7790,8897.93,1454.51,0.1635
0000,The site,2021-05-09,Sun,20,May,2021-05,2021,2Mid-Grade,3.2790,497.88,300.58,0.6037
0000,The site,2021-05-09,Sun,20,May,2021-05,2021,3Premium,3.3790,1580.44,916.14,0.5797
0000,The site,2021-05-10,Mon,20,May,2021-05,2021,1Regular,2.7790,5833.64,958.43,0.1643
0000,The site,2021-05-10,Mon,20,May,2021-05,2021,2Mid-Grade,3.2790,338.56,202.47,0.5980
0000,The site,2021-05-10,Mon,20,May,2021-05,2021,3Premium,3.3790,2160.61,1262.02,0.5841
0000,The site,2021-05-11,Tue,20,May,2021-05,2021,1Regular,2.7990,12128.15,1800.04,0.1484
0000,The site,2021-05-11,Tue,20,May,2021-05,2021,2Mid-Grade,3.2990,404.13,227.60,0.5632
0000,The site,2021-05-11,Tue,20,May,2021-05,2021,3Premium,3.3990,1222.53,757.00,0.6192
0000,The site,2021-05-12,Wed,20,May,2021-05,2021,1Regular,2.8390,4489.35,902.10,0.2009
0000,The site,2021-05-12,Wed,20,May,2021-05,2021,2Mid-Grade,3.3390,7.82,5.06,0.6471
0000,The site,2021-05-13,Thu,20,May,2021-05,2021,1Regular,2.8390,6787.08,1485.06,0.2188
0000,The site,2021-05-13,Thu,20,May,2021-05,2021,2Mid-Grade,3.3390,715.73,468.43,0.6545
0000,The site,2021-05-13,Thu,20,May,2021-05,2021,3Premium,3.4390,1551.60,978.90,0.6309
0000,The site,2021-05-14,Fri,20,May,2021-05,2021,1Regular,2.8390,5790.00,1602.53,0.2768
0000,The site,2021-05-14,Fri,20,May,2021-05,2021,2Mid-Grade,3.3390,576.11,406.74,0.7060
0000,The site,2021-05-14,Fri,20,May,2021-05,2021,3Premium,3.4390,1470.11,976.29,0.6641
0000,The site,2021-05-15,Sat,20,May,2021-05,2021,1Regular,2.8390,7587.17,1998.09,0.2634
0000,The site,2021-05-15,Sat,20,May,2021-05,2021,2Mid-Grade,3.3390,595.82,411.22,0.6902
0000,The site,2021-05-15,Sat,20,May,2021-05,2021,3Premium,3.4390,1728.94,1145.48,0.6625
0000,The site,2021-05-16,Sun,21,May,2021-05,2021,1Regular,2.8390,6807.45,1750.44,0.2571
0000,The site,2021-05-16,Sun,21,May,2021-05,2021,2Mid-Grade,3.3390,502.15,346.30,0.6896
0000,The site,2021-05-16,Sun,21,May,2021-05,2021,3Premium,3.4390,1528.26,1011.07,0.6616
0000,The site,2021-05-17,Mon,21,May,2021-05,2021,1Regular,2.8390,740.82,222.93,0.3009
0000,The site,2021-05-17,Mon,21,May,2021-05,2021,2Mid-Grade,3.3390,8.93,6.52,0.7301
0000,The site,2021-05-17,Mon,21,May,2021-05,2021,3Premium,3.4390,107.08,74.89,0.6994
0000,The site,2021-05-18,Tue,21,May,2021-05,2021,1Regular,2.8590,5770.81,1717.28,0.2976
0000,The site,2021-05-18,Tue,21,May,2021-05,2021,2Mid-Grade,3.3590,301.60,220.31,0.7305
0000,The site,2021-05-18,Tue,21,May,2021-05,2021,3Premium,3.4590,1608.79,1109.88,0.6899
0000,The site,2021-05-19,Wed,21,May,2021-05,2021,1Regular,2.8590,6457.16,1521.93,0.2357
0000,The site,2021-05-19,Wed,21,May,2021-05,2021,2Mid-Grade,3.3590,399.74,268.67,0.6721
0000,The site,2021-05-19,Wed,21,May,2021-05,2021,3Premium,3.4590,1239.70,794.22,0.6407
0000,The site,2021-05-20,Thu,21,May,2021-05,2021,1Regular,2.8590,7910.82,2022.69,0.2557
0000,The site,2021-05-20,Thu,21,May,2021-05,2021,2Mid-Grade,3.3590,547.99,374.18,0.6828
0000,The site,2021-05-20,Thu,21,May,2021-05,2021,3Premium,3.4590,1248.22,823.95,0.6601
0000,The site,2021-05-21,Fri,21,May,2021-05,2021,1Regular,2.8590,9139.05,2849.78,0.3118
0000,The site,2021-05-21,Fri,21,May,2021-05,2021,2Mid-Grade,3.3590,475.34,350.42,0.7372
0000,The site,2021-05-21,Fri,21,May,2021-05,2021,3Premium,3.4590,1525.60,1065.30,0.6983
0000,The site,2021-05-22,Sat,21,May,2021-05,2021,1Regular,2.8590,10449.75,3239.90,0.3100
0000,The site,2021-05-22,Sat,21,May,2021-05,2021,2Mid-Grade,3.3590,698.63,515.57,0.7380
0000,The site,2021-05-22,Sat,21,May,2021-05,2021,3Premium,3.4590,1710.21,1183.43,0.6920
0000,The site,2021-05-23,Sun,22,May,2021-05,2021,1Regular,2.8590,10240.09,3190.66,0.3116
0000,The site,2021-05-23,Sun,22,May,2021-05,2021,2Mid-Grade,3.3590,465.65,349.69,0.7510
0000,The site,2021-05-23,Sun,22,May,2021-05,2021,3Premium,3.4590,1654.97,1192.37,0.7205
0000,The site,2021-05-24,Mon,22,May,2021-05,2021,1Regular,2.8590,7548.89,2341.99,0.3102
0000,The site,2021-05-24,Mon,22,May,2021-05,2021,2Mid-Grade,3.3590,348.57,261.76,0.7510
0000,The site,2021-05-24,Mon,22,May,2021-05,2021,3Premium,3.4590,983.20,708.38,0.7205
0000,The site,2021-05-25,Tue,22,May,2021-05,2021,1Regular,2.8590,8531.97,2501.88,0.2932
0000,The site,2021-05-25,Tue,22,May,2021-05,2021,2Mid-Grade,3.3590,439.95,324.99,0.7387
0000,The site,2021-05-25,Tue,22,May,2021-05,2021,3Premium,3.4590,1236.05,890.37,0.7203
0000,The site,2021-05-26,Wed,22,May,2021-05,2021,1Regular,2.8590,8216.92,2383.85,0.2901
0000,The site,2021-05-26,Wed,22,May,2021-05,2021,2Mid-Grade,3.3590,526.76,378.68,0.7189
0000,The site,2021-05-26,Wed,22,May,2021-05,2021,3Premium,3.4590,1226.13,876.94,0.7152
0000,The site,2021-05-27,Thu,22,May,2021-05,2021,1Regular,2.8590,9865.61,2719.87,0.2757
0000,The site,2021-05-27,Thu,22,May,2021-05,2021,2Mid-Grade,3.3590,652.33,472.15,0.7238
0000,The site,2021-05-27,Thu,22,May,2021-05,2021,3Premium,3.4590,1637.83,1171.16,0.7151
0000,The site,2021-05-28,Fri,22,May,2021-05,2021,1Regular,2.8590,10282.08,2826.43,0.2749
0000,The site,2021-05-28,Fri,22,May,2021-05,2021,2Mid-Grade,3.3590,473.76,342.01,0.7219
0000,The site,2021-05-28,Fri,22,May,2021-05,2021,3Premium,3.4590,1630.30,1134.23,0.6957
0000,The site,2021-05-29,Sat,22,May,2021-05,2021,1Regular,2.8590,9623.39,2590.06,0.2691
0000,The site,2021-05-29,Sat,22,May,2021-05,2021,2Mid-Grade,3.3590,575.14,410.17,0.7132
0000,The site,2021-05-29,Sat,22,May,2021-05,2021,3Premium,3.4590,1219.52,860.79,0.7058
0000,The site,2021-05-30,Sun,23,May,2021-05,2021,1Regular,2.8590,8883.45,2327.85,0.2620
0000,The site,2021-05-30,Sun,23,May,2021-05,2021,2Mid-Grade,3.3590,498.18,354.19,0.7110
0000,The site,2021-05-30,Sun,23,May,2021-05,2021,3Premium,3.4590,1538.27,1085.81,0.7059
0000,The site,2021-05-31,Mon,23,May,2021-05,2021,1Regular,2.8590,11270.50,2925.32,0.2596
0000,The site,2021-05-31,Mon,23,May,2021-05,2021,2Mid-Grade,3.3590,639.03,448.68,0.7021
0000,The site,2021-05-31,Mon,23,May,2021-05,2021,3Premium,3.4590,1952.52,1350.18,0.6915
0000,The site,2021-06-01,Tue,23,Jun,2021-06,2021,1Regular,2.8590,8863.55,2319.52,0.2617
0000,The site,2021-06-01,Tue,23,Jun,2021-06,2021,2Mid-Grade,3.3590,590.58,418.58,0.7088
0000,The site,2021-06-01,Tue,23,Jun,2021-06,2021,3Premium,3.4590,1192.05,847.01,0.7105
0000,The site,2021-06-02,Wed,23,Jun,2021-06,2021,1Regular,2.8590,8310.70,2256.88,0.2716
0000,The site,2021-06-02,Wed,23,Jun,2021-06,2021,2Mid-Grade,3.3590,368.47,266.13,0.7223
0000,The site,2021-06-02,Wed,23,Jun,2021-06,2021,3Premium,3.4590,1308.23,944.15,0.7217
0000,The site,2021-06-03,Thu,23,Jun,2021-06,2021,1Regular,2.8990,8597.02,2466.51,0.2869
0000,The site,2021-06-03,Thu,23,Jun,2021-06,2021,2Mid-Grade,3.3990,489.10,358.92,0.7338
0000,The site,2021-06-03,Thu,23,Jun,2021-06,2021,3Premium,3.4990,1291.34,946.53,0.7330
0000,The site,2021-06-04,Fri,23,Jun,2021-06,2021,1Regular,2.8990,10859.53,3021.43,0.2782
0000,The site,2021-06-04,Fri,23,Jun,2021-06,2021,2Mid-Grade,3.3990,603.79,434.33,0.7193
0000,The site,2021-06-04,Fri,23,Jun,2021-06,2021,3Premium,3.4990,1856.28,1324.07,0.7133
0000,The site,2021-06-05,Sat,23,Jun,2021-06,2021,1Regular,2.8990,11435.45,3016.80,0.2638
0000,The site,2021-06-05,Sat,23,Jun,2021-06,2021,2Mid-Grade,3.3990,695.68,482.37,0.6934
0000,The site,2021-06-05,Sat,23,Jun,2021-06,2021,3Premium,3.4990,1763.02,1264.59,0.7173
0000,The site,2021-06-06,Sun,24,Jun,2021-06,2021,1Regular,2.8990,11215.67,2882.54,0.2570
0000,The site,2021-06-06,Sun,24,Jun,2021-06,2021,2Mid-Grade,3.3990,486.66,346.19,0.7114
0000,The site,2021-06-06,Sun,24,Jun,2021-06,2021,3Premium,3.4990,2038.13,1448.42,0.7107
0000,The site,2021-06-07,Mon,24,Jun,2021-06,2021,1Regular,2.8990,9123.45,2374.28,0.2602
0000,The site,2021-06-07,Mon,24,Jun,2021-06,2021,2Mid-Grade,3.3990,517.70,353.85,0.6835
0000,The site,2021-06-07,Mon,24,Jun,2021-06,2021,3Premium,3.4990,1387.86,976.68,0.7037
0000,The site,2021-06-08,Tue,24,Jun,2021-06,2021,1Regular,2.8990,9849.27,2614.02,0.2654
0000,The site,2021-06-08,Tue,24,Jun,2021-06,2021,2Mid-Grade,3.3990,491.35,350.41,0.7132
0000,The site,2021-06-08,Tue,24,Jun,2021-06,2021,3Premium,3.4990,1593.47,1124.86,0.7059
0000,The site,2021-06-09,Wed,24,Jun,2021-06,2021,1Regular,2.8990,10104.00,2618.44,0.2591
0000,The site,2021-06-09,Wed,24,Jun,2021-06,2021,2Mid-Grade,3.3990,484.16,336.08,0.6942
0000,The site,2021-06-09,Wed,24,Jun,2021-06,2021,3Premium,3.4990,1746.87,1228.60,0.7033
0000,The site,2021-06-10,Thu,24,Jun,2021-06,2021,1Regular,2.8990,9637.20,2569.55,0.2666
0000,The site,2021-06-10,Thu,24,Jun,2021-06,2021,2Mid-Grade,3.3990,622.81,434.44,0.6975
0000,The site,2021-06-10,Thu,24,Jun,2021-06,2021,3Premium,3.4990,1372.50,958.97,0.6987
0000,The site,2021-06-11,Fri,24,Jun,2021-06,2021,1Regular,2.8990,10474.06,2784.70,0.2659
0000,The site,2021-06-11,Fri,24,Jun,2021-06,2021,2Mid-Grade,3.3990,675.31,480.96,0.7122
0000,The site,2021-06-11,Fri,24,Jun,2021-06,2021,3Premium,3.4990,1671.28,1179.15,0.7055
0000,The site,2021-06-12,Sat,24,Jun,2021-06,2021,1Regular,2.8990,12410.60,3277.78,0.2641
0000,The site,2021-06-12,Sat,24,Jun,2021-06,2021,2Mid-Grade,3.3990,671.82,478.99,0.7130
0000,The site,2021-06-12,Sat,24,Jun,2021-06,2021,3Premium,3.4990,1925.30,1361.00,0.7069
0000,The site,2021-06-13,Sun,25,Jun,2021-06,2021,1Regular,2.8990,10855.94,2864.22,0.2638
0000,The site,2021-06-13,Sun,25,Jun,2021-06,2021,2Mid-Grade,3.3990,424.89,302.87,0.7128
0000,The site,2021-06-13,Sun,25,Jun,2021-06,2021,3Premium,3.4990,1909.11,1344.74,0.7044
0000,The site,2021-06-14,Mon,25,Jun,2021-06,2021,1Regular,2.8990,9533.17,2532.22,0.2656
0000,The site,2021-06-14,Mon,25,Jun,2021-06,2021,2Mid-Grade,3.3990,397.92,283.15,0.7116
0000,The site,2021-06-14,Mon,25,Jun,2021-06,2021,3Premium,3.4990,1484.48,1044.31,0.7035
0000,The site,2021-06-15,Tue,25,Jun,2021-06,2021,1Regular,2.8990,9774.52,2585.22,0.2645
0000,The site,2021-06-15,Tue,25,Jun,2021-06,2021,2Mid-Grade,3.3990,550.59,387.87,0.7045
0000,The site,2021-06-15,Tue,25,Jun,2021-06,2021,3Premium,3.4990,1579.66,1116.72,0.7069
