StoreNo,StationAddress,BusDate,DayName,Week,Month,Period,Year,Account,RetailPrice,SalesUnits,GrossProfit,RawMargin
0000,The site,2021-03-28,Sun,14,Mar,2021-03,2021,2Mid-Grade,3.2590,497,380,0.7633
0000,The site,2021-03-28,Sun,14,Mar,2021-03,2021,3Premium,3.3590,"1,365","1,059",0.7760
0000,The site,2021-03-28,Sun,14,Mar,2021-03,2021,1Regular,2.7590,"8,456","2,579",0.3051
0000,The site,2021-03-29,Mon,14,Mar,2021-03,2021,2Mid-Grade,3.2590,456,348,0.7632
0000,The site,2021-03-29,Mon,14,Mar,2021-03,2021,3Premium,3.3590,"1,250",958,0.7662
0000,The site,2021-03-29,Mon,14,Mar,2021-03,2021,1Regular,2.7590,"7,906","2,412",0.3050
0000,The site,2021-03-30,Tue,14,Mar,2021-03,2021,2Mid-Grade,3.2590,519,389,0.7481
0000,The site,2021-03-30,Tue,14,Mar,2021-03,2021,3Premium,3.3590,"1,090",827,0.7583
0000,The site,2021-03-30,Tue,14,Mar,2021-03,2021,1Regular,2.7590,"7,553","2,173",0.2877
0000,The site,2021-03-31,Wed,14,Mar,2021-03,2021,2Mid-Grade,3.2590,484,353,0.7288
0000,The site,2021-03-31,Wed,14,Mar,2021-03,2021,3Premium,3.3590,"1,154",855,0.7412
0000,The site,2021-03-31,Wed,14,Mar,2021-03,2021,1Regular,2.7590,"7,057","1,996",0.2828
0000,The site,2021-04-01,Thu,14,Apr,2021-04,2021,2Mid-Grade,3.2590,288,204,0.7085
0000,The site,2021-04-01,Thu,14,Apr,2021-04,2021,3Premium,3.3590,"1,243",896,0.7207
0000,The site,2021-04-01,Thu,14,Apr,2021-04,2021,1Regular,2.7590,"8,105","2,048",0.2527
0000,The site,2021-04-02,Fri,14,Apr,2021-04,2021,1Regular,2.6990,"9,277","2,009",0.2166
0000,The site,2021-04-02,Fri,14,Apr,2021-04,2021,2Mid-Grade,3.1990,630,404,0.6401
0000,The site,2021-04-02,Fri,14,Apr,2021-04,2021,3Premium,3.2990,"1,333",921,0.6908
0000,The site,2021-04-03,Sat,14,Apr,2021-04,2021,1Regular,2.6990,"9,927","1,967",0.1981
0000,The site,2021-04-03,Sat,14,Apr,2021-04,2021,2Mid-Grade,3.1990,622,402,0.6464
0000,The site,2021-04-03,Sat,14,Apr,2021-04,2021,3Premium,3.2990,"1,870","1,260",0.6738
0000,The site,2021-04-04,Sun,15,Apr,2021-04,2021,1Regular,2.6990,"8,539","1,705",0.1996
0000,The site,2021-04-04,Sun,15,Apr,2021-04,2021,2Mid-Grade,3.1990,376,249,0.6627
0000,The site,2021-04-04,Sun,15,Apr,2021-04,2021,3Premium,3.2990,"1,493","1,020",0.6830
0000,The site,2021-04-05,Mon,15,Apr,2021-04,2021,1Regular,2.6990,"8,221","1,530",0.1861
0000,The site,2021-04-05,Mon,15,Apr,2021-04,2021,2Mid-Grade,3.1990,455,284,0.6259
0000,The site,2021-04-05,Mon,15,Apr,2021-04,2021,3Premium,3.2990,"1,147",775,0.6760
0000,The site,2021-04-06,Tue,15,Apr,2021-04,2021,1Regular,2.6990,"7,807","1,594",0.2042
0000,The site,2021-04-06,Tue,15,Apr,2021-04,2021,2Mid-Grade,3.1990,496,330,0.6653
0000,The site,2021-04-06,Tue,15,Apr,2021-04,2021,3Premium,3.2990,988,680,0.6883
0000,The site,2021-04-07,Wed,15,Apr,2021-04,2021,1Regular,2.6990,"7,777","1,661",0.2135
0000,The site,2021-04-07,Wed,15,Apr,2021-04,2021,2Mid-Grade,3.1990,488,325,0.6667
0000,The site,2021-04-07,Wed,15,Apr,2021-04,2021,3Premium,3.2990,"1,192",817,0.6850
0000,The site,2021-04-08,Thu,15,Apr,2021-04,2021,1Regular,2.6990,"7,854","1,705",0.2171
0000,The site,2021-04-08,Thu,15,Apr,2021-04,2021,2Mid-Grade,3.1990,444,300,0.6744
0000,The site,2021-04-08,Thu,15,Apr,2021-04,2021,3Premium,3.2990,"1,227",839,0.6838
0000,The site,2021-04-09,Fri,15,Apr,2021-04,2021,1Regular,2.6990,"8,812","1,947",0.2209
0000,The site,2021-04-09,Fri,15,Apr,2021-04,2021,2Mid-Grade,3.1990,372,250,0.6709
0000,The site,2021-04-09,Fri,15,Apr,2021-04,2021,3Premium,3.2990,"1,153",789,0.6842
0000,The site,2021-04-10,Sat,15,Apr,2021-04,2021,1Regular,2.6990,"10,239","2,260",0.2207
0000,The site,2021-04-10,Sat,15,Apr,2021-04,2021,2Mid-Grade,3.1990,600,399,0.6655
0000,The site,2021-04-10,Sat,15,Apr,2021-04,2021,3Premium,3.2990,"1,449",972,0.6706
0000,The site,2021-04-11,Sun,16,Apr,2021-04,2021,1Regular,2.6990,"9,215","2,055",0.2230
0000,The site,2021-04-11,Sun,16,Apr,2021-04,2021,2Mid-Grade,3.1990,672,444,0.6610
0000,The site,2021-04-11,Sun,16,Apr,2021-04,2021,3Premium,3.2990,"1,574","1,048",0.6658
0000,The site,2021-04-12,Mon,16,Apr,2021-04,2021,1Regular,2.6990,"8,172","1,801",0.2204
0000,The site,2021-04-12,Mon,16,Apr,2021-04,2021,2Mid-Grade,3.1990,413,276,0.6693
0000,The site,2021-04-12,Mon,16,Apr,2021-04,2021,3Premium,3.2990,"1,085",719,0.6628
0000,The site,2021-04-13,Tue,16,Apr,2021-04,2021,1Regular,2.6990,"7,576","1,631",0.2152
0000,The site,2021-04-13,Tue,16,Apr,2021-04,2021,2Mid-Grade,3.1990,511,342,0.6687
0000,The site,2021-04-13,Tue,16,Apr,2021-04,2021,3Premium,3.2990,"1,138",754,0.6631
0000,The site,2021-04-14,Wed,16,Apr,2021-04,2021,1Regular,2.6990,"7,407","1,576",0.2128
0000,The site,2021-04-14,Wed,16,Apr,2021-04,2021,2Mid-Grade,3.1990,289,191,0.6631
0000,The site,2021-04-14,Wed,16,Apr,2021-04,2021,3Premium,3.2990,"1,087",708,0.6508
0000,The site,2021-04-15,Thu,16,Apr,2021-04,2021,1Regular,2.6990,"7,893","1,569",0.1988
0000,The site,2021-04-15,Thu,16,Apr,2021-04,2021,2Mid-Grade,3.1990,395,250,0.6327
0000,The site,2021-04-15,Thu,16,Apr,2021-04,2021,3Premium,3.2990,"1,343",857,0.6386
0000,The site,2021-04-16,Fri,16,Apr,2021-04,2021,1Regular,2.6990,"8,404","1,691",0.2012
0000,The site,2021-04-16,Fri,16,Apr,2021-04,2021,2Mid-Grade,3.1990,641,416,0.6481
0000,The site,2021-04-16,Fri,16,Apr,2021-04,2021,3Premium,3.2990,"1,474",926,0.6284
0000,The site,2021-04-17,Sat,16,Apr,2021-04,2021,1Regular,2.6990,"9,960","1,783",0.1791
0000,The site,2021-04-17,Sat,16,Apr,2021-04,2021,2Mid-Grade,3.1990,539,342,0.6341
0000,The site,2021-04-17,Sat,16,Apr,2021-04,2021,3Premium,3.2990,"1,938","1,243",0.6414
0000,The site,2021-04-18,Sun,17,Apr,2021-04,2021,1Regular,2.6990,"9,217","1,537",0.1668
0000,The site,2021-04-18,Sun,17,Apr,2021-04,2021,2Mid-Grade,3.1990,403,248,0.6148
0000,The site,2021-04-18,Sun,17,Apr,2021-04,2021,3Premium,3.2990,"1,490",899,0.6029
0000,The site,2021-04-19,Mon,17,Apr,2021-04,2021,1Regular,2.6990,"8,051","1,365",0.1695
0000,The site,2021-04-19,Mon,17,Apr,2021-04,2021,2Mid-Grade,3.1990,372,228,0.6133
0000,The site,2021-04-19,Mon,17,Apr,2021-04,2021,3Premium,3.2990,"1,189",723,0.6083
0000,The site,2021-04-20,Tue,17,Apr,2021-04,2021,1Regular,2.6990,"7,515","1,212",0.1612
0000,The site,2021-04-20,Tue,17,Apr,2021-04,2021,2Mid-Grade,3.1990,447,270,0.6037
0000,The site,2021-04-20,Tue,17,Apr,2021-04,2021,3Premium,3.2990,"1,166",689,0.5906
0000,The site,2021-04-21,Wed,17,Apr,2021-04,2021,1Regular,2.6990,"8,609","1,404",0.1631
0000,The site,2021-04-21,Wed,17,Apr,2021-04,2021,2Mid-Grade,3.1990,539,320,0.5938
0000,The site,2021-04-21,Wed,17,Apr,2021-04,2021,3Premium,3.2990,"1,139",665,0.5836
0000,The site,2021-04-22,Thu,17,Apr,2021-04,2021,1Regular,2.6990,"8,395","1,500",0.1787
0000,The site,2021-04-22,Thu,17,Apr,2021-04,2021,2Mid-Grade,3.1990,509,313,0.6147
0000,The site,2021-04-22,Thu,17,Apr,2021-04,2021,3Premium,3.2990,"1,267",747,0.5894
0000,The site,2021-04-23,Fri,17,Apr,2021-04,2021,1Regular,2.6990,"8,938","1,658",0.1855
0000,The site,2021-04-23,Fri,17,Apr,2021-04,2021,2Mid-Grade,3.1990,584,359,0.6150
0000,The site,2021-04-23,Fri,17,Apr,2021-04,2021,3Premium,3.2990,"1,716","1,009",0.5878
0000,The site,2021-04-24,Sat,17,Apr,2021-04,2021,1Regular,2.6990,"9,166","1,617",0.1764
0000,The site,2021-04-24,Sat,17,Apr,2021-04,2021,2Mid-Grade,3.1990,458,283,0.6174
0000,The site,2021-04-24,Sat,17,Apr,2021-04,2021,3Premium,3.2990,"1,547",917,0.5929
0000,The site,2021-04-25,Sun,18,Apr,2021-04,2021,1Regular,2.6990,"8,622","1,486",0.1724
0000,The site,2021-04-25,Sun,18,Apr,2021-04,2021,2Mid-Grade,3.1990,585,356,0.6088
0000,The site,2021-04-25,Sun,18,Apr,2021-04,2021,3Premium,3.2990,"1,496",889,0.5943
0000,The site,2021-04-26,Mon,18,Apr,2021-04,2021,1Regular,2.6990,"7,860","1,365",0.1736
0000,The site,2021-04-26,Mon,18,Apr,2021-04,2021,2Mid-Grade,3.1990,459,281,0.6116
0000,The site,2021-04-26,Mon,18,Apr,2021-04,2021,3Premium,3.2990,"1,211",711,0.5871
0000,The site,2021-04-27,Tue,18,Apr,2021-04,2021,1Regular,2.6990,"8,362","1,488",0.1779
0000,The site,2021-04-27,Tue,18,Apr,2021-04,2021,2Mid-Grade,3.1990,444,271,0.6107
0000,The site,2021-04-27,Tue,18,Apr,2021-04,2021,3Premium,3.2990,"1,243",732,0.5885
0000,The site,2021-04-28,Wed,18,Apr,2021-04,2021,1Regular,2.6990,"8,830","1,498",0.1697
0000,The site,2021-04-28,Wed,18,Apr,2021-04,2021,2Mid-Grade,3.1990,538,324,0.6024
0000,The site,2021-04-28,Wed,18,Apr,2021-04,2021,3Premium,3.2990,"1,220",707,0.5796
0000,The site,2021-04-29,Thu,18,Apr,2021-04,2021,1Regular,2.6990,"8,279","1,250",0.1509
0000,The site,2021-04-29,Thu,18,Apr,2021-04,2021,2Mid-Grade,3.1990,503,296,0.5899
0000,The site,2021-04-29,Thu,18,Apr,2021-04,2021,3Premium,3.2990,"1,416",799,0.5643
0000,The site,2021-04-30,Fri,18,Apr,2021-04,2021,1Regular,2.6990,"8,992","1,137",0.1265
0000,The site,2021-04-30,Fri,18,Apr,2021-04,2021,2Mid-Grade,3.1990,442,253,0.5736
0000,The site,2021-04-30,Fri,18,Apr,2021-04,2021,3Premium,3.2990,"1,848","1,045",0.5655
0000,The site,2021-05-01,Sat,18,May,2021-05,2021,1Regular,2.6990,"10,711","1,416",0.1322
0000,The site,2021-05-01,Sat,18,May,2021-05,2021,2Mid-Grade,3.1990,532,298,0.5608
0000,The site,2021-05-01,Sat,18,May,2021-05,2021,3Premium,3.2990,"1,744",937,0.5374
0000,The site,2021-05-02,Sun,19,May,2021-05,2021,1Regular,2.6990,"9,734","1,329",0.1366
0000,The site,2021-05-02,Sun,19,May,2021-05,2021,2Mid-Grade,3.1990,516,291,0.5642
0000,The site,2021-05-02,Sun,19,May,2021-05,2021,3Premium,3.2990,"1,833","1,000",0.5459
0000,The site,2021-05-03,Mon,19,May,2021-05,2021,1Regular,2.6990,"7,773","1,042",0.1340
0000,The site,2021-05-03,Mon,19,May,2021-05,2021,2Mid-Grade,3.1990,389,222,0.5698
0000,The site,2021-05-03,Mon,19,May,2021-05,2021,3Premium,3.2990,"1,249",688,0.5507
0000,The site,2021-05-04,Tue,19,May,2021-05,2021,1Regular,2.6990,"7,844",977,0.1245
0000,The site,2021-05-04,Tue,19,May,2021-05,2021,2Mid-Grade,3.1990,596,336,0.5639
0000,The site,2021-05-04,Tue,19,May,2021-05,2021,3Premium,3.2990,"1,190",642,0.5398
0000,The site,2021-05-05,Wed,19,May,2021-05,2021,1Regular,2.7790,"7,893","1,341",0.1699
0000,The site,2021-05-05,Wed,19,May,2021-05,2021,2Mid-Grade,3.2790,634,384,0.6065
0000,The site,2021-05-05,Wed,19,May,2021-05,2021,3Premium,3.3790,"1,158",691,0.5965
0000,The site,2021-05-06,Thu,19,May,2021-05,2021,1Regular,2.7790,"8,222","1,270",0.1545
0000,The site,2021-05-06,Thu,19,May,2021-05,2021,2Mid-Grade,3.2790,595,358,0.6015
0000,The site,2021-05-06,Thu,19,May,2021-05,2021,3Premium,3.3790,"1,350",794,0.5881
0000,The site,2021-05-07,Fri,19,May,2021-05,2021,1Regular,2.7790,"9,425","1,514",0.1606
0000,The site,2021-05-07,Fri,19,May,2021-05,2021,2Mid-Grade,3.2790,603,365,0.6057
0000,The site,2021-05-07,Fri,19,May,2021-05,2021,3Premium,3.3790,"1,266",747,0.5902
0000,The site,2021-05-08,Sat,19,May,2021-05,2021,1Regular,2.7790,"10,541","1,726",0.1637
0000,The site,2021-05-08,Sat,19,May,2021-05,2021,2Mid-Grade,3.2790,443,266,0.6017
0000,The site,2021-05-08,Sat,19,May,2021-05,2021,3Premium,3.3790,"2,064","1,194",0.5784
0000,The site,2021-05-09,Sun,20,May,2021-05,2021,1Regular,2.7790,"8,898","1,455",0.1635
0000,The site,2021-05-09,Sun,20,May,2021-05,2021,2Mid-Grade,3.2790,498,301,0.6037
0000,The site,2021-05-09,Sun,20,May,2021-05,2021,3Premium,3.3790,"1,580",916,0.5797
0000,The site,2021-05-10,Mon,20,May,2021-05,2021,1Regular,2.7790,"5,834",958,0.1643
0000,The site,2021-05-10,Mon,20,May,2021-05,2021,2Mid-Grade,3.2790,339,202,0.5980
0000,The site,2021-05-10,Mon,20,May,2021-05,2021,3Premium,3.3790,"2,161","1,262",0.5841
0000,The site,2021-05-11,Tue,20,May,2021-05,2021,1Regular,2.7990,"12,128","1,800",0.1484
0000,The site,2021-05-11,Tue,20,May,2021-05,2021,2Mid-Grade,3.2990,404,228,0.5632
0000,The site,2021-05-11,Tue,20,May,2021-05,2021,3Premium,3.3990,"1,223",757,0.6192
0000,The site,2021-05-12,Wed,20,May,2021-05,2021,1Regular,2.8390,"4,489",902,0.2009
0000,The site,2021-05-12,Wed,20,May,2021-05,2021,2Mid-Grade,3.3390,8,5,0.6471
0000,The site,2021-05-13,Thu,20,May,2021-05,2021,1Regular,2.8390,"6,787","1,485",0.2188
0000,The site,2021-05-13,Thu,20,May,2021-05,2021,2Mid-Grade,3.3390,716,468,0.6545
0000,The site,2021-05-13,Thu,20,May,2021-05,2021,3Premium,3.4390,"1,552",979,0.6309
0000,The site,2021-05-14,Fri,20,May,2021-05,2021,1Regular,2.8390,"5,790","1,603",0.2768
0000,The site,2021-05-14,Fri,20,May,2021-05,2021,2Mid-Grade,3.3390,576,407,0.7060
0000,The site,2021-05-14,Fri,20,May,2021-05,2021,3Premium,3.4390,"1,470",976,0.6641
0000,The site,2021-05-15,Sat,20,May,2021-05,2021,1Regular,2.8390,"7,587","1,998",0.2634
0000,The site,2021-05-15,Sat,20,May,2021-05,2021,2Mid-Grade,3.3390,596,411,0.6902
0000,The site,2021-05-15,Sat,20,May,2021-05,2021,3Premium,3.4390,"1,729","1,145",0.6625
0000,The site,2021-05-16,Sun,21,May,2021-05,2021,1Regular,2.8390,"6,807","1,750",0.2571
0000,The site,2021-05-16,Sun,21,May,2021-05,2021,2Mid-Grade,3.3390,502,346,0.6896
0000,The site,2021-05-16,Sun,21,May,2021-05,2021,3Premium,3.4390,"1,528","1,011",0.6616
0000,The site,2021-05-17,Mon,21,May,2021-05,2021,1Regular,2.8390,741,223,0.3009
0000,The site,2021-05-17,Mon,21,May,2021-05,2021,2Mid-Grade,3.3390,9,7,0.7301
0000,The site,2021-05-17,Mon,21,May,2021-05,2021,3Premium,3.4390,107,75,0.6994
0000,The site,2021-05-18,Tue,21,May,2021-05,2021,1Regular,2.8590,"5,771","1,717",0.2976
0000,The site,2021-05-18,Tue,21,May,2021-05,2021,2Mid-Grade,3.3590,302,220,0.7305
0000,The site,2021-05-18,Tue,21,May,2021-05,2021,3Premium,3.4590,"1,609","1,110",0.6899
0000,The site,2021-05-19,Wed,21,May,2021-05,2021,1Regular,2.8590,"6,457","1,522",0.2357
0000,The site,2021-05-19,Wed,21,May,2021-05,2021,2Mid-Grade,3.3590,400,269,0.6721
0000,The site,2021-05-19,Wed,21,May,2021-05,2021,3Premium,3.4590,"1,240",794,0.6407
0000,The site,2021-05-20,Thu,21,May,2021-05,2021,1Regular,2.8590,"7,911","2,023",0.2557
0000,The site,2021-05-20,Thu,21,May,2021-05,2021,2Mid-Grade,3.3590,548,374,0.6828
0000,The site,2021-05-20,Thu,21,May,2021-05,2021,3Premium,3.4590,"1,248",824,0.6601
0000,The site,2021-05-21,Fri,21,May,2021-05,2021,1Regular,2.8590,"9,139","2,850",0.3118
0000,The site,2021-05-21,Fri,21,May,2021-05,2021,2Mid-Grade,3.3590,475,350,0.7372
0000,The site,2021-05-21,Fri,21,May,2021-05,2021,3Premium,3.4590,"1,526","1,065",0.6983
0000,The site,2021-05-22,Sat,21,May,2021-05,2021,1Regular,2.8590,"10,450","3,240",0.3100
0000,The site,2021-05-22,Sat,21,May,2021-05,2021,2Mid-Grade,3.3590,699,516,0.7380
0000,The site,2021-05-22,Sat,21,May,2021-05,2021,3Premium,3.4590,"1,710","1,183",0.6920
0000,The site,2021-05-23,Sun,22,May,2021-05,2021,1Regular,2.8590,"10,240","3,191",0.3116
0000,The site,2021-05-23,Sun,22,May,2021-05,2021,2Mid-Grade,3.3590,466,350,0.7510
0000,The site,2021-05-23,Sun,22,May,2021-05,2021,3Premium,3.4590,"1,655","1,192",0.7205
0000,The site,2021-05-24,Mon,22,May,2021-05,2021,1Regular,2.8590,"7,549","2,342",0.3102
0000,The site,2021-05-24,Mon,22,May,2021-05,2021,2Mid-Grade,3.3590,349,262,0.7510
0000,The site,2021-05-24,Mon,22,May,2021-05,2021,3Premium,3.4590,983,708,0.7205
0000,The site,2021-05-25,Tue,22,May,2021-05,2021,1Regular,2.8590,"8,532","2,502",0.2932
0000,The site,2021-05-25,Tue,22,May,2021-05,2021,2Mid-Grade,3.3590,440,325,0.7387
0000,The site,2021-05-25,Tue,22,May,2021-05,2021,3Premium,3.4590,"1,236",890,0.7203
0000,The site,2021-05-26,Wed,22,May,2021-05,2021,1Regular,2.8590,"8,217","2,384",0.2901
0000,The site,2021-05-26,Wed,22,May,2021-05,2021,2Mid-Grade,3.3590,527,379,0.7189
0000,The site,2021-05-26,Wed,22,May,2021-05,2021,3Premium,3.4590,"1,226",877,0.7152
0000,The site,2021-05-27,Thu,22,May,2021-05,2021,1Regular,2.8590,"9,866","2,720",0.2757
0000,The site,2021-05-27,Thu,22,May,2021-05,2021,2Mid-Grade,3.3590,652,472,0.7238
0000,The site,2021-05-27,Thu,22,May,2021-05,2021,3Premium,3.4590,"1,638","1,171",0.7151
0000,The site,2021-05-28,Fri,22,May,2021-05,2021,1Regular,2.8590,"10,282","2,826",0.2749
0000,The site,2021-05-28,Fri,22,May,2021-05,2021,2Mid-Grade,3.3590,474,342,0.7219
0000,The site,2021-05-28,Fri,22,May,2021-05,2021,3Premium,3.4590,"1,630","1,134",0.6957
0000,The site,2021-05-29,Sat,22,May,2021-05,2021,1Regular,2.8590,"9,623","2,590",0.2691
0000,The site,2021-05-29,Sat,22,May,2021-05,2021,2Mid-Grade,3.3590,575,410,0.7132
0000,The site,2021-05-29,Sat,22,May,2021-05,2021,3Premium,3.4590,"1,220",861,0.7058
0000,The site,2021-05-30,Sun,23,May,2021-05,2021,1Regular,2.8590,"8,883","2,328",0.2620
0000,The site,2021-05-30,Sun,23,May,2021-05,2021,2Mid-Grade,3.3590,498,354,0.7110
0000,The site,2021-05-30,Sun,23,May,2021-05,2021,3Premium,3.4590,"1,538","1,086",0.7059
0000,The site,2021-05-31,Mon,23,May,2021-05,2021,1Regular,2.8590,"11,271","2,925",0.2596
0000,The site,2021-05-31,Mon,23,May,2021-05,2021,2Mid-Grade,3.3590,639,449,0.7021
0000,The site,2021-05-31,Mon,23,May,2021-05,2021,3Premium,3.4590,"1,953","1,350",0.6915
0000,The site,2021-06-01,Tue,23,Jun,2021-06,2021,1Regular,2.8590,"8,864","2,320",0.2617
0000,The site,2021-06-01,Tue,23,Jun,2021-06,2021,2Mid-Grade,3.3590,591,419,0.7088
0000,The site,2021-06-01,Tue,23,Jun,2021-06,2021,3Premium,3.4590,"1,192",847,0.7105
0000,The site,2021-06-02,Wed,23,Jun,2021-06,2021,1Regular,2.8590,"8,311","2,257",0.2716
0000,The site,2021-06-02,Wed,23,Jun,2021-06,2021,2Mid-Grade,3.3590,368,266,0.7223
0000,The site,2021-06-02,Wed,23,Jun,2021-06,2021,3Premium,3.4590,"1,308",944,0.7217
0000,The site,2021-06-03,Thu,23,Jun,2021-06,2021,1Regular,2.8990,"8,597","2,467",0.2869
0000,The site,2021-06-03,Thu,23,Jun,2021-06,2021,2Mid-Grade,3.3990,489,359,0.7338
0000,The site,2021-06-03,Thu,23,Jun,2021-06,2021,3Premium,3.4990,"1,291",947,0.7330
0000,The site,2021-06-04,Fri,23,Jun,2021-06,2021,1Regular,2.8990,"10,860","3,021",0.2782
0000,The site,2021-06-04,Fri,23,Jun,2021-06,2021,2Mid-Grade,3.3990,604,434,0.7193
0000,The site,2021-06-04,Fri,23,Jun,2021-06,2021,3Premium,3.4990,"1,856","1,324",0.7133
0000,The site,2021-06-05,Sat,23,Jun,2021-06,2021,1Regular,2.8990,"11,435","3,017",0.2638
0000,The site,2021-06-05,Sat,23,Jun,2021-06,2021,2Mid-Grade,3.3990,696,482,0.6934
0000,The site,2021-06-05,Sat,23,Jun,2021-06,2021,3Premium,3.4990,"1,763","1,265",0.7173
0000,The site,2021-06-06,Sun,24,Jun,2021-06,2021,1Regular,2.8990,"11,216","2,883",0.2570
0000,The site,2021-06-06,Sun,24,Jun,2021-06,2021,2Mid-Grade,3.3990,487,346,0.7114
0000,The site,2021-06-06,Sun,24,Jun,2021-06,2021,3Premium,3.4990,"2,038","1,448",0.7107
0000,The site,2021-06-07,Mon,24,Jun,2021-06,2021,1Regular,2.8990,"9,123","2,374",0.2602
0000,The site,2021-06-07,Mon,24,Jun,2021-06,2021,2Mid-Grade,3.3990,518,354,0.6835
0000,The site,2021-06-07,Mon,24,Jun,2021-06,2021,3Premium,3.4990,"1,388",977,0.7037
0000,The site,2021-06-08,Tue,24,Jun,2021-06,2021,1Regular,2.8990,"9,849","2,614",0.2654
0000,The site,2021-06-08,Tue,24,Jun,2021-06,2021,2Mid-Grade,3.3990,491,350,0.7132
0000,The site,2021-06-08,Tue,24,Jun,2021-06,2021,3Premium,3.4990,"1,593","1,125",0.7059
0000,The site,2021-06-09,Wed,24,Jun,2021-06,2021,1Regular,2.8990,"10,104","2,618",0.2591
0000,The site,2021-06-09,Wed,24,Jun,2021-06,2021,2Mid-Grade,3.3990,484,336,0.6942
0000,The site,2021-06-09,Wed,24,Jun,2021-06,2021,3Premium,3.4990,"1,747","1,229",0.7033
0000,The site,2021-06-10,Thu,24,Jun,2021-06,2021,1Regular,2.8990,"9,637","2,570",0.2666
0000,The site,2021-06-10,Thu,24,Jun,2021-06,2021,2Mid-Grade,3.3990,623,434,0.6975
0000,The site,2021-06-10,Thu,24,Jun,2021-06,2021,3Premium,3.4990,"1,373",959,0.6987
0000,The site,2021-06-11,Fri,24,Jun,2021-06,2021,1Regular,2.8990,"10,474","2,785",0.2659
0000,The site,2021-06-11,Fri,24,Jun,2021-06,2021,2Mid-Grade,3.3990,675,481,0.7122
0000,The site,2021-06-11,Fri,24,Jun,2021-06,2021,3Premium,3.4990,"1,671","1,179",0.7055
0000,The site,2021-06-12,Sat,24,Jun,2021-06,2021,1Regular,2.8990,"12,411","3,278",0.2641
0000,The site,2021-06-12,Sat,24,Jun,2021-06,2021,2Mid-Grade,3.3990,672,479,0.7130
0000,The site,2021-06-12,Sat,24,Jun,2021-06,2021,3Premium,3.4990,"1,925","1,361",0.7069
0000,The site,2021-06-13,Sun,25,Jun,2021-06,2021,1Regular,2.8990,"10,856","2,864",0.2638
0000,The site,2021-06-13,Sun,25,Jun,2021-06,2021,2Mid-Grade,3.3990,425,303,0.7128
0000,The site,2021-06-13,Sun,25,Jun,2021-06,2021,3Premium,3.4990,"1,909","1,345",0.7044
0000,The site,2021-06-14,Mon,25,Jun,2021-06,2021,1Regular,2.8990,"9,533","2,532",0.2656
0000,The site,2021-06-14,Mon,25,Jun,2021-06,2021,2Mid-Grade,3.3990,398,283,0.7116
0000,The site,2021-06-14,Mon,25,Jun,2021-06,2021,3Premium,3.4990,"1,484","1,044",0.7035
0000,The site,2021-06-15,Tue,25,Jun,2021-06,2021,1Regular,2.8990,"9,775","2,585",0.2645
0000,The site,2021-06-15,Tue,25,Jun,2021-06,2021,2Mid-Grade,3.3990,551,388,0.7045
0000,The site,2021-06-15,Tue,25,Jun,2021-06,2021,3Premium,3.4990,"1,580","1,117",0.7069
0000,The site,2021-06-16,Wed,25,Jun,2021-06,2021,1Regular,2.8990,"10,512","3,218",0.3061
0000,The site,2021-06-16,Wed,25,Jun,2021-06,2021,2Mid-Grade,3.3990,542,408,0.7529
0000,The site,2021-06-16,Wed,25,Jun,2021-06,2021,3Premium,3.4990,"1,275",923,0.7240
0000,The site,2021-06-17,Thu,25,Jun,2021-06,2021,1Regular,2.9590,"9,270","3,050",0.3290
0000,The site,2021-06-17,Thu,25,Jun,2021-06,2021,2Mid-Grade,3.4590,415,322,0.7754
0000,The site,2021-06-17,Thu,25,Jun,2021-06,2021,3Premium,3.5590,"1,468","1,127",0.7677
0000,The site,2021-06-18,Fri,25,Jun,2021-06,2021,1Regular,2.9590,"11,436","3,981",0.3481
0000,The site,2021-06-18,Fri,25,Jun,2021-06,2021,2Mid-Grade,3.4590,514,404,0.7848
0000,The site,2021-06-18,Fri,25,Jun,2021-06,2021,3Premium,3.5590,"1,693","1,330",0.7854
0000,The site,2021-06-19,Sat,25,Jun,2021-06,2021,1Regular,2.9590,"10,129","3,421",0.3377
0000,The site,2021-06-19,Sat,25,Jun,2021-06,2021,2Mid-Grade,3.4590,524,413,0.7885
0000,The site,2021-06-19,Sat,25,Jun,2021-06,2021,3Premium,3.5590,"1,535","1,178",0.7678
0000,The site,2021-06-20,Sun,26,Jun,2021-06,2021,1Regular,2.9590,"9,638","3,208",0.3328
0000,The site,2021-06-20,Sun,26,Jun,2021-06,2021,2Mid-Grade,3.4590,560,440,0.7852
0000,The site,2021-06-20,Sun,26,Jun,2021-06,2021,3Premium,3.5590,"1,510","1,182",0.7829
0000,The site,2021-06-21,Mon,26,Jun,2021-06,2021,1Regular,2.9590,"8,861","2,934",0.3311
0000,The site,2021-06-21,Mon,26,Jun,2021-06,2021,2Mid-Grade,3.4590,644,495,0.7682
0000,The site,2021-06-21,Mon,26,Jun,2021-06,2021,3Premium,3.5590,"1,325","1,025",0.7733
0000,The site,2021-06-22,Tue,26,Jun,2021-06,2021,1Regular,2.9590,"7,950","2,560",0.3220
0000,The site,2021-06-22,Tue,26,Jun,2021-06,2021,2Mid-Grade,3.4590,367,283,0.7721
0000,The site,2021-06-22,Tue,26,Jun,2021-06,2021,3Premium,3.5590,"1,212",930,0.7670
